m49,iso,year,indicator_id,old_indicator_id,value
39,,2016,93,,79.44448333
202,,2016,93,,79.58336042
145,,2016,93,,76.33338
143,,2017,93,,82
30,,2017,93,,86.66665
151,,2017,93,,77.9166875
419,,2017,93,,82.66667333
54,,2017,93,,70.8333
57,,2017,93,,45.99996
15,,2017,93,,74.44441667
61,,2017,93,,62.22216667
35,,2017,93,,86.66664444
34,,2017,93,,83.70373333
39,,2017,93,,89.44448333
202,,2017,93,,81.18057083
145,,2017,93,,81.00003
53,,2013,94,,13834128
143,,2013,94,,13290977
30,,2013,94,,202524340.9
151,,2013,94,,29376898.2
419,,2013,94,,13163187.02
54,,2013,94,,1910224.8
57,,2013,94,,73021.57143
15,,2013,94,,30933723.57
21,,2013,94,,70183525.8
154,,2013,94,,8492277.083
61,,2013,94,,74318.55556
35,,2013,94,,56343379.36
34,,2013,94,,197409785.2
39,,2013,94,,9579777.875
202,,2013,94,,17651753.52
145,,2013,94,,13793130.72
155,,2013,94,,21167361
53,,2014,94,,14020684
143,,2014,94,,13518189.8
30,,2014,94,,203487009.5
151,,2014,94,,29353223.7
419,,2014,94,,13309879.45
54,,2014,94,,1948288.4
57,,2014,94,,73567.14286
15,,2014,94,,31549268.71
21,,2014,94,,70689709.6
154,,2014,94,,8534297.667
61,,2014,94,,74734.33333
35,,2014,94,,57024299.82
34,,2014,94,,200012382.4
39,,2014,94,,9551294.563
202,,2014,94,,18140663.38
145,,2014,94,,14068549.44
155,,2014,94,,21253693.22
53,,2015,94,,14207044
143,,2015,94,,13741001
30,,2015,94,,204393795.6
151,,2015,94,,29324370.8
419,,2015,94,,13454270.6
54,,2015,94,,1986630
57,,2015,94,,74142.14286
15,,2015,94,,32162236.71
21,,2015,94,,71200708.2
154,,2015,94,,8577794.5
61,,2015,94,,75194.11111
35,,2015,94,,57691804.18
34,,2015,94,,202589830.1
39,,2015,94,,9527540.813
202,,2015,94,,18639699.31
145,,2015,94,,14340217.44
155,,2015,94,,21336922.89
53,,2016,94,,14393340.5
143,,2016,94,,13957552
30,,2016,94,,205238566.4
151,,2016,94,,29288522.1
419,,2016,94,,13596127.19
54,,2016,94,,2025249.8
57,,2016,94,,74738.14286
15,,2016,94,,32769371.86
21,,2016,94,,71718762
154,,2016,94,,8623202.5
61,,2016,94,,75703.88889
35,,2016,94,,58343254.27
34,,2016,94,,205140737.1
39,,2016,94,,9510756.688
202,,2016,94,,19148568.62
145,,2016,94,,14607667.17
155,,2016,94,,21416317.67
53,,2017,94,,14578189.5
143,,2017,94,,14167935
30,,2017,94,,206020572.1
151,,2017,94,,29245436.4
419,,2017,94,,13735362.91
54,,2017,94,,2064101.2
57,,2017,94,,75361.42857
15,,2017,94,,33371939.14
21,,2017,94,,72241562.2
154,,2017,94,,8669525.75
61,,2017,94,,76263.44444
35,,2017,94,,58980003.64
34,,2017,94,,207664950.8
39,,2017,94,,9499330.625
202,,2017,94,,19667223.98
145,,2017,94,,14869973.56
155,,2017,94,,21492286.22
143,,2004,95,,0.8000000119
30,,2004,95,,1
151,,2004,95,,0.8571428657
419,,2004,95,,0.9523809552
54,,2004,95,,1
15,,2004,95,,0.8333333135
35,,2004,95,,0.875
34,,2004,95,,0.8571428657
39,,2004,95,,0.8000000119
202,,2004,95,,0.7317073345
145,,2004,95,,0.8888888955
143,,2005,95,,0.8000000119
30,,2005,95,,1
151,,2005,95,,1
419,,2005,95,,0.8999999762
54,,2005,95,,1
57,,2005,95,,1
15,,2005,95,,0.8333333135
61,,2005,95,,1
35,,2005,95,,0.8888888955
34,,2005,95,,0.777777791
39,,2005,95,,0.8000000119
202,,2005,95,,0.7234042287
145,,2005,95,,0.8888888955
143,,2006,95,,0.8000000119
30,,2006,95,,1
151,,2006,95,,1
419,,2006,95,,0.9333333373
54,,2006,95,,1
57,,2006,95,,1
15,,2006,95,,0.8333333135
61,,2006,95,,1
35,,2006,95,,0.8888888955
34,,2006,95,,0.8888888955
39,,2006,95,,0.8333333135
202,,2006,95,,0.7234042287
145,,2006,95,,0.8888888955
143,,2007,95,,0.6000000238
30,,2007,95,,1
151,,2007,95,,1
419,,2007,95,,0.9666666389
54,,2007,95,,1
57,,2007,95,,1
15,,2007,95,,0.8333333135
61,,2007,95,,1
35,,2007,95,,0.8888888955
34,,2007,95,,0.8888888955
39,,2007,95,,0.8333333135
202,,2007,95,,0.7446808219
145,,2007,95,,0.8888888955
143,,2008,95,,0.6000000238
30,,2008,95,,1
151,,2008,95,,1
419,,2008,95,,1
54,,2008,95,,1
57,,2008,95,,1
15,,2008,95,,0.8333333135
61,,2008,95,,1
35,,2008,95,,0.8888888955
34,,2008,95,,0.8888888955
39,,2008,95,,0.8333333135
202,,2008,95,,0.7446808219
145,,2008,95,,0.8888888955
143,,2009,95,,0.6000000238
30,,2009,95,,1
151,,2009,95,,1
419,,2009,95,,1
54,,2009,95,,1
57,,2009,95,,1
15,,2009,95,,1
61,,2009,95,,1
35,,2009,95,,0.8888888955
34,,2009,95,,0.8888888955
39,,2009,95,,0.8333333135
202,,2009,95,,0.7872340679
145,,2009,95,,0.8000000119
143,,2010,95,,0.6000000238
30,,2010,95,,1
151,,2010,95,,1
419,,2010,95,,1
54,,2010,95,,1
57,,2010,95,,1
15,,2010,95,,1
61,,2010,95,,1
35,,2010,95,,0.8888888955
34,,2010,95,,0.777777791
39,,2010,95,,0.8333333135
202,,2010,95,,0.8510638475
145,,2010,95,,0.8000000119
143,,2011,95,,0.6000000238
30,,2011,95,,1
151,,2011,95,,1
419,,2011,95,,1
54,,2011,95,,1
57,,2011,95,,1
15,,2011,95,,1
61,,2011,95,,1
35,,2011,95,,0.8888888955
34,,2011,95,,0.777777791
39,,2011,95,,0.8333333135
202,,2011,95,,0.8510638475
145,,2011,95,,0.8000000119
143,,2012,95,,0.8000000119
30,,2012,95,,1
151,,2012,95,,1
419,,2012,95,,1
54,,2012,95,,1
57,,2012,95,,1
15,,2012,95,,1
61,,2012,95,,1
35,,2012,95,,0.8888888955
34,,2012,95,,0.777777791
39,,2012,95,,0.8333333135
202,,2012,95,,0.8297872543
145,,2012,95,,0.8000000119
143,,2013,95,,0.8000000119
30,,2013,95,,1
151,,2013,95,,0.875
419,,2013,95,,0.9666666389
54,,2013,95,,1
57,,2013,95,,1
15,,2013,95,,1
61,,2013,95,,1
35,,2013,95,,0.8888888955
34,,2013,95,,0.777777791
39,,2013,95,,0.8333333135
202,,2013,95,,0.8333333135
145,,2013,95,,0.8000000119
143,,2014,95,,0.8000000119
30,,2014,95,,1
151,,2014,95,,0.875
419,,2014,95,,1
54,,2014,95,,1
57,,2014,95,,1
15,,2014,95,,1
61,,2014,95,,1
35,,2014,95,,0.8888888955
34,,2014,95,,0.777777791
39,,2014,95,,1
202,,2014,95,,0.8333333135
145,,2014,95,,0.6999999881
143,,2015,95,,0.8000000119
30,,2015,95,,1
151,,2015,95,,0.875
419,,2015,95,,1
54,,2015,95,,1
57,,2015,95,,1
15,,2015,95,,1
61,,2015,95,,1
35,,2015,95,,1
34,,2015,95,,0.777777791
39,,2015,95,,1
202,,2015,95,,0.9166666865
145,,2015,95,,0.8000000119
143,,2016,95,,0.8000000119
30,,2016,95,,1
151,,2016,95,,0.875
419,,2016,95,,0.9666666389
54,,2016,95,,1
57,,2016,95,,1
15,,2016,95,,1
61,,2016,95,,1
35,,2016,95,,1
34,,2016,95,,0.777777791
39,,2016,95,,1
202,,2016,95,,0.875
145,,2016,95,,0.8000000119
143,,2017,95,,0.8000000119
30,,2017,95,,1
151,,2017,95,,0.875
419,,2017,95,,0.9666666389
54,,2017,95,,1
57,,2017,95,,1
15,,2017,95,,1
61,,2017,95,,1
35,,2017,95,,1
34,,2017,95,,0.777777791
39,,2017,95,,1
202,,2017,95,,0.875
145,,2017,95,,0.6000000238
143,,2004,96,,0.9
30,,2004,96,,1
151,,2004,96,,1
419,,2004,96,,0.9047619048
54,,2004,96,,0
15,,2004,96,,0.5
35,,2004,96,,0.875
34,,2004,96,,0.7857142857
39,,2004,96,,0.9
202,,2004,96,,0.5609756098
145,,2004,96,,0.5555555556
143,,2005,96,,0.8
30,,2005,96,,1
151,,2005,96,,1
419,,2005,96,,0.6833333333
54,,2005,96,,0
57,,2005,96,,0.125
15,,2005,96,,0.5
61,,2005,96,,0.25
35,,2005,96,,0.8333333333
34,,2005,96,,0.7777777778
39,,2005,96,,1
202,,2005,96,,0.5744680851
145,,2005,96,,0.5555555556
143,,2006,96,,0.8
30,,2006,96,,1
151,,2006,96,,1
419,,2006,96,,0.6833333333
54,,2006,96,,0.125
57,,2006,96,,0.125
15,,2006,96,,0.5
61,,2006,96,,0.25
35,,2006,96,,0.8333333333
34,,2006,96,,0.7777777778
39,,2006,96,,1
202,,2006,96,,0.5425531915
145,,2006,96,,0.6111111111
143,,2007,96,,0.8
30,,2007,96,,1
151,,2007,96,,1
419,,2007,96,,0.6666666667
54,,2007,96,,0.25
57,,2007,96,,0.25
15,,2007,96,,0.4166666667
61,,2007,96,,0.25
35,,2007,96,,0.8333333333
34,,2007,96,,0.7777777778
39,,2007,96,,1
202,,2007,96,,0.5212765957
145,,2007,96,,0.6666666667
143,,2008,96,,0.8
30,,2008,96,,1
151,,2008,96,,1
419,,2008,96,,0.6833333333
54,,2008,96,,0.125
57,,2008,96,,0.25
15,,2008,96,,0.4166666667
61,,2008,96,,0.25
35,,2008,96,,0.8888888889
34,,2008,96,,0.8333333333
39,,2008,96,,1
202,,2008,96,,0.5638297872
145,,2008,96,,0.7222222222
143,,2009,96,,0.8
30,,2009,96,,1
151,,2009,96,,1
419,,2009,96,,0.7
54,,2009,96,,0.25
57,,2009,96,,0.25
15,,2009,96,,0.4166666667
61,,2009,96,,0
35,,2009,96,,0.8888888889
34,,2009,96,,0.8333333333
39,,2009,96,,1
202,,2009,96,,0.5957446809
145,,2009,96,,0.7
143,,2010,96,,0.8
30,,2010,96,,1
151,,2010,96,,1
419,,2010,96,,0.6833333333
54,,2010,96,,0.25
57,,2010,96,,0.25
15,,2010,96,,0.4166666667
61,,2010,96,,0.25
35,,2010,96,,0.8888888889
34,,2010,96,,0.7777777778
39,,2010,96,,1
202,,2010,96,,0.6170212766
145,,2010,96,,0.7
143,,2011,96,,0.8
30,,2011,96,,1
151,,2011,96,,1
419,,2011,96,,0.6833333333
54,,2011,96,,0.25
57,,2011,96,,0.25
15,,2011,96,,0.4166666667
61,,2011,96,,0.25
35,,2011,96,,0.8888888889
34,,2011,96,,0.9444444444
39,,2011,96,,1
202,,2011,96,,0.6063829787
145,,2011,96,,0.7
143,,2012,96,,0.7
30,,2012,96,,1
151,,2012,96,,1
419,,2012,96,,0.6833333333
54,,2012,96,,0.25
57,,2012,96,,0.25
15,,2012,96,,0.3333333333
61,,2012,96,,0.25
35,,2012,96,,0.8333333333
34,,2012,96,,0.9444444444
39,,2012,96,,1
202,,2012,96,,0.6170212766
145,,2012,96,,0.75
143,,2013,96,,0.7
30,,2013,96,,1
151,,2013,96,,1
419,,2013,96,,0.65
54,,2013,96,,0.25
57,,2013,96,,0.25
15,,2013,96,,0.3333333333
61,,2013,96,,0
35,,2013,96,,0.8333333333
34,,2013,96,,0.9444444444
39,,2013,96,,1
202,,2013,96,,0.5625
145,,2013,96,,0.75
143,,2014,96,,0.6
30,,2014,96,,1
151,,2014,96,,1
419,,2014,96,,0.6333333333
54,,2014,96,,0.375
57,,2014,96,,0.125
15,,2014,96,,0.3333333333
61,,2014,96,,0
35,,2014,96,,0.8333333333
34,,2014,96,,0.9444444444
39,,2014,96,,1
202,,2014,96,,0.5208333333
145,,2014,96,,0.8
143,,2015,96,,0.6
30,,2015,96,,1
151,,2015,96,,1
419,,2015,96,,0.65
54,,2015,96,,0.25
57,,2015,96,,0.125
15,,2015,96,,0.4166666667
61,,2015,96,,0
35,,2015,96,,0.8333333333
34,,2015,96,,0.9444444444
39,,2015,96,,0.9166666667
202,,2015,96,,0.4583333333
145,,2015,96,,0.8
143,,2016,96,,0.6
30,,2016,96,,1
151,,2016,96,,1
419,,2016,96,,0.65
54,,2016,96,,0.625
57,,2016,96,,0.25
15,,2016,96,,0.4166666667
61,,2016,96,,0.1666666667
35,,2016,96,,0.7777777778
34,,2016,96,,0.8333333333
39,,2016,96,,0.9166666667
202,,2016,96,,0.4895833333
145,,2016,96,,0.8
143,,2017,96,,0.6
30,,2017,96,,0.75
151,,2017,96,,1
419,,2017,96,,0.6666666667
54,,2017,96,,0.625
57,,2017,96,,0.2
15,,2017,96,,0.4166666667
61,,2017,96,,0.3333333333
35,,2017,96,,0.8888888889
34,,2017,96,,0.8333333333
39,,2017,96,,0.9166666667
202,,2017,96,,0.4583333333
145,,2017,96,,0.85
53,,2017,97,,0.6666666865
143,,2017,97,,1
30,,2017,97,,0.875
151,,2017,97,,1
419,,2017,97,,0.7959183455
54,,2017,97,,1
57,,2017,97,,0.4285714328
15,,2017,97,,0.8571428657
21,,2017,97,,0.8000000119
154,,2017,97,,0.875
61,,2017,97,,0.6000000238
35,,2017,97,,0.8181818128
34,,2017,97,,1
39,,2017,97,,0.875
202,,2017,97,,0.75
145,,2017,97,,0.8333333135
155,,2017,97,,0.8181818128
143,,2018,98,,0.6000000238
30,,2018,98,,0.6666666865
151,,2018,98,,1
419,,2018,98,,0.4838709533
54,,2018,98,,0.5
57,,2018,98,,0.200000003
15,,2018,98,,0.6666666865
61,,2018,98,,0.400000006
35,,2018,98,,0.777777791
34,,2018,98,,0.555555582
39,,2018,98,,1
202,,2018,98,,0.4583333433
145,,2018,98,,0.6666666865
143,,2004,99,,0.533336
30,,2004,99,,0.5
151,,2004,99,,0.8095252381
419,,2004,99,,0.6984147619
54,,2004,99,,0.33333
15,,2004,99,,0.6111133333
35,,2004,99,,0.62500125
34,,2004,99,,0.3809542857
39,,2004,99,,0.466666
202,,2004,99,,0.5528465854
145,,2004,99,,0.6666677778
143,,2005,99,,0.733334
30,,2005,99,,0.5
151,,2005,99,,0.904762381
419,,2005,99,,0.700001
54,,2005,99,,0.5833325
57,,2005,99,,0.5
15,,2005,99,,0.8333333333
61,,2005,99,,0.833335
35,,2005,99,,0.6666677778
34,,2005,99,,0.4074088889
39,,2005,99,,0.533334
202,,2005,99,,0.631206383
145,,2005,99,,0.7037044444
143,,2006,99,,0.8
30,,2006,99,,0.5
151,,2006,99,,0.8571433333
419,,2006,99,,0.7333343333
54,,2006,99,,0.5833325
57,,2006,99,,0.416665
15,,2006,99,,0.7777783333
61,,2006,99,,0.666665
35,,2006,99,,0.5925944444
34,,2006,99,,0.4074077778
39,,2006,99,,0.38889
202,,2006,99,,0.6595746809
145,,2006,99,,0.7777788889
143,,2007,99,,0.8
30,,2007,99,,0.5
151,,2007,99,,0.8571433333
419,,2007,99,,0.7222226667
54,,2007,99,,0.333335
57,,2007,99,,0.5
15,,2007,99,,0.7777783333
61,,2007,99,,0.66667
35,,2007,99,,0.6666677778
34,,2007,99,,0.4444433333
39,,2007,99,,0.3333333333
202,,2007,99,,0.6595748936
145,,2007,99,,0.7777777778
143,,2008,99,,0.8
30,,2008,99,,0.5
151,,2008,99,,0.8095242857
419,,2008,99,,0.7000006667
54,,2008,99,,0.333335
57,,2008,99,,0.5
15,,2008,99,,0.6111116667
61,,2008,99,,0.66667
35,,2008,99,,0.6666677778
34,,2008,99,,0.4444433333
39,,2008,99,,0.3333333333
202,,2008,99,,0.6595753191
145,,2008,99,,0.8518522222
143,,2009,99,,0.8
30,,2009,99,,0.5
151,,2009,99,,0.8095247619
419,,2009,99,,0.722223
54,,2009,99,,0.333335
57,,2009,99,,0.5
15,,2009,99,,0.6111116667
61,,2009,99,,0.5
35,,2009,99,,0.6666677778
34,,2009,99,,0.4074066667
39,,2009,99,,0.3888883333
202,,2009,99,,0.6312061702
145,,2009,99,,0.833333
143,,2010,99,,0.8
30,,2010,99,,0.333335
151,,2010,99,,0.7619061905
419,,2010,99,,0.755556
54,,2010,99,,0.333335
57,,2010,99,,0.5
15,,2010,99,,0.5555566667
61,,2010,99,,0.33333
35,,2010,99,,0.6296288889
34,,2010,99,,0.4814822222
39,,2010,99,,0.3333333333
202,,2010,99,,0.6666668085
145,,2010,99,,0.833334
143,,2011,99,,0.8
30,,2011,99,,0.333335
151,,2011,99,,0.8571438095
419,,2011,99,,0.755556
54,,2011,99,,0.333335
57,,2011,99,,0.4166675
15,,2011,99,,0.5555566667
61,,2011,99,,0.33333
35,,2011,99,,0.6296288889
34,,2011,99,,0.5555555556
39,,2011,99,,0.444445
202,,2011,99,,0.6808517021
145,,2011,99,,0.766667
143,,2012,99,,0.8
30,,2012,99,,0.333335
151,,2012,99,,0.8571438095
419,,2012,99,,0.7777786667
54,,2012,99,,0.333335
57,,2012,99,,0.333335
15,,2012,99,,0.5555566667
61,,2012,99,,0.5
35,,2012,99,,0.62963
34,,2012,99,,0.5185188889
39,,2012,99,,0.444445
202,,2012,99,,0.6737597872
145,,2012,99,,0.733333
143,,2013,99,,0.8
30,,2013,99,,0.333335
151,,2013,99,,0.7083345833
419,,2013,99,,0.744446
54,,2013,99,,0.333335
57,,2013,99,,0.25
15,,2013,99,,0.5555566667
61,,2013,99,,0.2222233333
35,,2013,99,,0.5925933333
34,,2013,99,,0.5185188889
39,,2013,99,,0.5
202,,2013,99,,0.6597233333
145,,2013,99,,0.7
143,,2014,99,,0.733334
30,,2014,99,,0.333335
151,,2014,99,,0.7916670833
419,,2014,99,,0.7333346667
54,,2014,99,,0.583335
57,,2014,99,,0.25
15,,2014,99,,0.5000016667
61,,2014,99,,0.3333333333
35,,2014,99,,0.5555555556
34,,2014,99,,0.6666666667
39,,2014,99,,0.5
202,,2014,99,,0.6527785417
145,,2014,99,,0.7
143,,2015,99,,0.666668
30,,2015,99,,0
151,,2015,99,,0.75000125
419,,2015,99,,0.6777783333
54,,2015,99,,0.5
57,,2015,99,,0.166665
15,,2015,99,,0.6111116667
61,,2015,99,,0.4444433333
35,,2015,99,,0.5185188889
34,,2015,99,,0.5925922222
39,,2015,99,,0.3888883333
202,,2015,99,,0.6041675
145,,2015,99,,0.600001
143,,2016,99,,0.6
30,,2016,99,,0.166665
151,,2016,99,,0.75000125
419,,2016,99,,0.6777783333
54,,2016,99,,0.5833325
57,,2016,99,,0.2499975
15,,2016,99,,0.6111116667
61,,2016,99,,0.4444433333
35,,2016,99,,0.74074
34,,2016,99,,0.5555555556
39,,2016,99,,0.6111116667
202,,2016,99,,0.6319454167
145,,2016,99,,0.566668
143,,2017,99,,0.733334
30,,2017,99,,0.5
151,,2017,99,,0.75000125
419,,2017,99,,0.6666666667
54,,2017,99,,0.5833325
57,,2017,99,,0.199998
15,,2017,99,,0.4999983333
61,,2017,99,,0.4444433333
35,,2017,99,,0.7777766667
34,,2017,99,,0.5925944444
39,,2017,99,,0.7222233333
202,,2017,99,,0.6250002083
145,,2017,99,,0.633334
53,,2017,100,,0.6666666865
143,,2017,100,,0.8000000119
30,,2017,100,,0.875
151,,2017,100,,1
419,,2017,100,,0.6938775778
54,,2017,100,,0.8000000119
57,,2017,100,,0.4285714328
15,,2017,100,,0.7142857313
21,,2017,100,,0.6000000238
154,,2017,100,,0.875
61,,2017,100,,0.6999999881
35,,2017,100,,0.9090909362
34,,2017,100,,0.8888888955
39,,2017,100,,0.9375
202,,2017,100,,0.6730769277
145,,2017,100,,1
155,,2017,100,,0.8181818128
53,,2017,102,,1.871716381
143,,2017,102,,-1.054797231
30,,2017,102,,0.5817975886
151,,2017,102,,0.2259871729
419,,2017,102,,0.08892202825
54,,2017,102,,-0.4539647402
57,,2017,102,,-0.8193551427
15,,2017,102,,-1.045154075
21,,2017,102,,1.315176517
154,,2017,102,,1.556038921
61,,2017,102,,-0.1810371577
35,,2017,102,,0.0892642796
34,,2017,102,,-0.6888038761
39,,2017,102,,0.4490598452
202,,2017,102,,-0.639302324
145,,2017,102,,0.1466571361
155,,2017,102,,1.345451183
53,,2017,103,,1.922498107
143,,2017,103,,-0.966257292
30,,2017,103,,0.510280587
151,,2017,103,,-0.002902238667
419,,2017,103,,-0.08103997573
54,,2017,103,,-0.3658112278
57,,2017,103,,-0.040846472
15,,2017,103,,-0.7227416193
21,,2017,103,,1.519441054
154,,2017,103,,1.662157265
61,,2017,103,,0.3617973377
35,,2017,103,,-0.1125294246
34,,2017,103,,-0.5259698476
39,,2017,103,,0.3044565908
202,,2017,103,,-0.6205483899
145,,2017,103,,-0.01044461035
155,,2017,103,,1.547833615
53,,2017,104,,0.3333333433
143,,2017,104,,0.400000006
30,,2017,104,,0.375
151,,2017,104,,0.8000000119
419,,2017,104,,0.2040816396
54,,2017,104,,0
57,,2017,104,,0
15,,2017,104,,0.4285714328
21,,2017,104,,0.200000003
154,,2017,104,,0.5
61,,2017,104,,0
35,,2017,104,,0.4545454681
34,,2017,104,,0.2222222239
39,,2017,104,,0.3125
202,,2017,104,,0.05769230798
145,,2017,104,,0.3888888955
155,,2017,104,,0.2727272809
15,,2006-2016,105,,0.3047677582
202,,2006-2016,105,,0.240869366
15,,2006-2016,106,,0.1494483533
202,,2006-2016,106,,0.2264070389
15,,2006-2016,107,,0.011581521
202,,2006-2016,107,,0.06535779396
15,,2006-2016,108,,0.377323631
202,,2006-2016,108,,0.3066900884
53,,2017,109,,0
143,,2017,109,,0
30,,2017,109,,0
151,,2017,109,,0
419,,2017,109,,0.5510203838
54,,2017,109,,1
57,,2017,109,,1
15,,2017,109,,0
21,,2017,109,,0.200000003
154,,2017,109,,0
61,,2017,109,,0.6999999881
35,,2017,109,,0.1818181872
34,,2017,109,,0.1111111119
39,,2017,109,,0
202,,2017,109,,0.1346153915
145,,2017,109,,0
155,,2017,109,,0
53,,2018,110,,0
143,,2018,110,,0.200000003
30,,2018,110,,0.3333333433
151,,2018,110,,0.75
419,,2018,110,,0.400000006
54,,2018,110,,0.25
57,,2018,110,,0.1666666716
15,,2018,110,,0.571428597
21,,2018,110,,0
61,,2018,110,,0.1428571492
35,,2018,110,,0.3636363745
34,,2018,110,,0.2222222239
39,,2018,110,,0.6000000238
202,,2018,110,,0.2857142985
145,,2018,110,,0.5333333611
143,,2004,111,,82
30,,2004,111,,65
151,,2004,111,,84.2857132
419,,2004,111,,71.90476227
54,,2004,111,,20
15,,2004,111,,55
35,,2004,111,,70
34,,2004,111,,70
39,,2004,111,,80
202,,2004,111,,52.43902588
145,,2004,111,,60
143,,2005,111,,80
30,,2005,111,,75
151,,2005,111,,87.14286041
419,,2005,111,,65
54,,2005,111,,25
57,,2005,111,,27.5
15,,2005,111,,58.33333206
61,,2005,111,,55
35,,2005,111,,70
34,,2005,111,,71.1111145
39,,2005,111,,83.33333588
202,,2005,111,,52.55319214
145,,2005,111,,64.44444275
143,,2006,111,,76
30,,2006,111,,75
151,,2006,111,,84.2857132
419,,2006,111,,65.33333588
54,,2006,111,,27.5
57,,2006,111,,27.5
15,,2006,111,,58.33333206
61,,2006,111,,55
35,,2006,111,,72.22222137
34,,2006,111,,72.22222137
39,,2006,111,,81.66666412
202,,2006,111,,52.97872162
145,,2006,111,,65.55555725
143,,2007,111,,76
30,,2007,111,,70
151,,2007,111,,88.57142639
419,,2007,111,,66.33333588
54,,2007,111,,30
57,,2007,111,,30
15,,2007,111,,58.33333206
61,,2007,111,,55
35,,2007,111,,71.1111145
34,,2007,111,,72.22222137
39,,2007,111,,80
202,,2007,111,,52.76595688
145,,2007,111,,67.77777863
143,,2008,111,,76
30,,2008,111,,70
151,,2008,111,,88.57142639
419,,2008,111,,68.66666412
54,,2008,111,,32.5
57,,2008,111,,32.5
15,,2008,111,,55
61,,2008,111,,55
35,,2008,111,,72.22222137
34,,2008,111,,74.44444275
39,,2008,111,,83.33333588
202,,2008,111,,53.82978821
145,,2008,111,,68.8888855
143,,2009,111,,74
30,,2009,111,,70
151,,2009,111,,85.7142868
419,,2009,111,,71
54,,2009,111,,35
57,,2009,111,,32.5
15,,2009,111,,58.33333206
61,,2009,111,,50
35,,2009,111,,72.22222137
34,,2009,111,,73.33333588
39,,2009,111,,83.33333588
202,,2009,111,,55.53191376
145,,2009,111,,64
143,,2010,111,,66
30,,2010,111,,70
151,,2010,111,,85.7142868
419,,2010,111,,70.66666412
54,,2010,111,,35
57,,2010,111,,32.5
15,,2010,111,,58.33333206
61,,2010,111,,55
35,,2010,111,,73.33333588
34,,2010,111,,71.1111145
39,,2010,111,,80
202,,2010,111,,56.59574509
145,,2010,111,,64
143,,2011,111,,64
30,,2011,111,,70
151,,2011,111,,85.7142868
419,,2011,111,,71
54,,2011,111,,40
57,,2011,111,,32.5
15,,2011,111,,58.33333206
61,,2011,111,,55
35,,2011,111,,73.33333588
34,,2011,111,,73.33333588
39,,2011,111,,83.33333588
202,,2011,111,,55.95744705
145,,2011,111,,67
143,,2012,111,,68
30,,2012,111,,70
151,,2012,111,,85.7142868
419,,2012,111,,67.33333588
54,,2012,111,,40
57,,2012,111,,32.5
15,,2012,111,,55
61,,2012,111,,55
35,,2012,111,,72.22222137
34,,2012,111,,73.33333588
39,,2012,111,,81.66666412
202,,2012,111,,55.74468231
145,,2012,111,,67
143,,2013,111,,68
30,,2013,111,,80
151,,2013,111,,78.75
419,,2013,111,,66.66666412
54,,2013,111,,45
57,,2013,111,,32.5
15,,2013,111,,53.33333206
61,,2013,111,,33.33333206
35,,2013,111,,74.44444275
34,,2013,111,,72.22222137
39,,2013,111,,85
202,,2013,111,,55.41666794
145,,2013,111,,68
143,,2014,111,,64
30,,2014,111,,80
151,,2014,111,,78.75
419,,2014,111,,67.33333588
54,,2014,111,,47.5
57,,2014,111,,30
15,,2014,111,,51.66666794
61,,2014,111,,33.33333206
35,,2014,111,,74.44444275
34,,2014,111,,71.1111145
39,,2014,111,,90
202,,2014,111,,53.95833206
145,,2014,111,,65
143,,2015,111,,60
30,,2015,111,,80
151,,2015,111,,80
419,,2015,111,,70.66666412
54,,2015,111,,47.5
57,,2015,111,,30
15,,2015,111,,55
61,,2015,111,,33.33333206
35,,2015,111,,77.77777863
34,,2015,111,,70
39,,2015,111,,88.33333588
202,,2015,111,,53.75
145,,2015,111,,66
143,,2016,111,,62
30,,2016,111,,80
151,,2016,111,,76.25
419,,2016,111,,71.66666412
54,,2016,111,,57.5
57,,2016,111,,32.5
15,,2016,111,,61.66666794
61,,2016,111,,40
35,,2016,111,,77.77777863
34,,2016,111,,66.66666412
39,,2016,111,,88.33333588
202,,2016,111,,55.625
145,,2016,111,,65
143,,2017,111,,64
30,,2017,111,,75
151,,2017,111,,73.75
419,,2017,111,,70
54,,2017,111,,57.5
57,,2017,111,,34
15,,2017,111,,55
61,,2017,111,,43.33333206
35,,2017,111,,81.1111145
34,,2017,111,,66.66666412
39,,2017,111,,85
202,,2017,111,,53.75
145,,2017,111,,65
143,,2004,112,,0.400000006
30,,2004,112,,0
151,,2004,112,,0.571428597
419,,2004,112,,0.4761904776
54,,2004,112,,0
15,,2004,112,,0.1666666716
35,,2004,112,,0.5
34,,2004,112,,0.1428571492
39,,2004,112,,0.200000003
202,,2004,112,,0.02439024299
145,,2004,112,,0.2222222239
143,,2005,112,,0.400000006
30,,2005,112,,0
151,,2005,112,,0.8571428657
419,,2005,112,,0.3333333433
54,,2005,112,,0
57,,2005,112,,0
15,,2005,112,,0.3333333433
61,,2005,112,,0
35,,2005,112,,0.4444444478
34,,2005,112,,0.1111111119
39,,2005,112,,0.200000003
202,,2005,112,,0.02127659507
145,,2005,112,,0.2222222239
143,,2006,112,,0.400000006
30,,2006,112,,0
151,,2006,112,,1
419,,2006,112,,0.3333333433
54,,2006,112,,0
57,,2006,112,,0
15,,2006,112,,0.5
61,,2006,112,,0
35,,2006,112,,0.4444444478
34,,2006,112,,0.1111111119
39,,2006,112,,0.1666666716
202,,2006,112,,0.02127659507
